site id,name,site status,approval date,approval type,site capacity,temporary_capacity,capacity_unit_type,placement,water_type,site_details,county,municipality_id,municipality,production_area_code,latitude,longitude,symbol,species,company,site_url,external_site_url,permits,purpose,production_method
34737,ULVØYO,KLARERT,14/12/2014 23:00,PERMANENT,1560,1560,TN,SJØ,Marine,34737 ULVØYO,ROGALAND,1106,HAUGESUND,3,59.432583,5.106567,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","FJELBERG FJORDBRUK  AS, NORDSJØ FJORDBRUK AS",https://sikker.fiskeridir.no/aquareg/web/sites/34737,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/34737,"H-K-0035, H-T-0006, H-B-0006, H-T-0016, H-T-0003, H-K-0013, H-E-0001, H-B-0029, H-T-0020",KOMMERSIELL,Matfisk
10303,NAPPEHOLMANE,KLARERT,17/05/2001 22:00,PERMANENT,2340,2340,TN,SJØ,Marine,10303 NAPPEHOLMANE,VESTLAND,4613,BØMLO,3,59.742983,5.363633,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","FJELBERG FJORDBRUK  AS, NORDSJØ FJORDBRUK AS, RØVÆR FJORDBRUK AS",https://sikker.fiskeridir.no/aquareg/web/sites/10303,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/10303,"H-K-0035, R-H-0007, H-T-0006, H-B-0006, H-T-0016, H-T-0003, H-K-0013, H-E-0001, H-B-0029, H-T-0020","KOMMERSIELL, VISNING",Matfisk
11435,BRYGGELANDSHOLMANE,KLARERT,12/02/2001 23:00,PERMANENT,3300,3300,TN,SJØ,Marine,11435 BRYGGELANDSHOLMANE,ROGALAND,1106,HAUGESUND,3,59.428783,5.09895,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","FJELBERG FJORDBRUK  AS, NORDSJØ FJORDBRUK AS, RØVÆR FJORDBRUK AS",https://sikker.fiskeridir.no/aquareg/web/sites/11435,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11435,"H-K-0035, R-H-0007, H-T-0006, H-B-0006, H-T-0016, H-T-0003, H-K-0013, H-E-0001, H-B-0029, H-T-0020","KOMMERSIELL, VISNING",Matfisk
11930,BJELKAVIK,KLARERT,13/09/2000 22:00,PERMANENT,3900,3900,TN,SJØ,Marine,11930 BJELKAVIK,ROGALAND,1134,SULDAL,2,59.45165,5.991917,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","FJELBERG FJORDBRUK  AS, NORDSJØ FJORDBRUK AS, RØVÆR FJORDBRUK AS",https://sikker.fiskeridir.no/aquareg/web/sites/11930,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11930,"R-SS-0017, R-TV-0006, R-SD-0021, H-K-0034, R-SD-0005, R-R-0009, R-FD-0005, R-SD-0033, H-K-0062, R-SD-0003, R-TV-0001, R-TV-0003, R-H-0003, H-K-0051",KOMMERSIELL,Matfisk
12003,ROSSHOLMEN N,KLARERT,21/03/2006 23:00,PERMANENT,3600,3600,TN,SJØ,Marine,12003 ROSSHOLMEN N,ROGALAND,1103,STAVANGER,2,59.064283,5.722617,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","FJELBERG FJORDBRUK  AS, NORDSJØ FJORDBRUK AS, RØVÆR FJORDBRUK AS",https://sikker.fiskeridir.no/aquareg/web/sites/12003,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/12003,"R-SS-0017, R-TV-0006, R-SD-0021, H-K-0034, R-SD-0005, R-R-0009, R-FD-0005, R-SD-0033, H-K-0062, R-SD-0003, R-TV-0001, R-TV-0003, R-H-0003, H-K-0051",KOMMERSIELL,Matfisk
12011,HÅØYA NØ,KLARERT,21/08/2000 22:00,PERMANENT,2340,2340,TN,SJØ,Marine,12011 HÅØYA NØ,ROGALAND,1146,TYSVÆR,2,59.290417,5.6765,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","FJELBERG FJORDBRUK  AS, NORDSJØ FJORDBRUK AS, RØVÆR FJORDBRUK AS",https://sikker.fiskeridir.no/aquareg/web/sites/12011,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/12011,"R-SS-0017, R-TV-0006, R-SD-0021, H-K-0034, R-SD-0005, R-R-0009, R-FD-0005, R-SD-0033, H-K-0062, R-SD-0003, R-TV-0001, R-TV-0003, R-H-0003, H-K-0051",KOMMERSIELL,Matfisk
13055,LANGØYNA Ø,KLARERT,31/12/2001 23:00,PERMANENT,4680,4680,TN,SJØ,Marine,13055 LANGØYNA Ø,ROGALAND,1146,TYSVÆR,2,59.2983,5.713333,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","FJELBERG FJORDBRUK  AS, NORDSJØ FJORDBRUK AS, RØVÆR FJORDBRUK AS",https://sikker.fiskeridir.no/aquareg/web/sites/13055,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/13055,"R-SS-0017, R-TV-0006, R-H-0007, R-SD-0021, H-K-0034, R-SD-0005, R-R-0009, R-FD-0005, R-SD-0033, H-K-0062, R-SD-0003, R-TV-0001, R-TV-0003, R-H-0003, H-K-0051","KOMMERSIELL, VISNING",Matfisk
19336,FLATHOLMEN,KLARERT,13/04/2003 22:00,PERMANENT,4680,4680,TN,SJØ,Marine,19336 FLATHOLMEN,ROGALAND,1106,HAUGESUND,3,59.4293,5.114483,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","FJELBERG FJORDBRUK  AS, NORDSJØ FJORDBRUK AS, RØVÆR FJORDBRUK AS",https://sikker.fiskeridir.no/aquareg/web/sites/19336,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/19336,"H-K-0035, R-H-0007, H-T-0006, H-B-0006, H-T-0016, H-T-0003, H-K-0013, H-E-0001, H-B-0029, H-T-0020","KOMMERSIELL, VISNING",Matfisk
35297,ÅDNØY SØ,KLARERT,07/06/2015 22:00,PERMANENT,1950,1950,TN,SJØ,Marine,35297 ÅDNØY SØ,ROGALAND,1108,SANDNES,2,58.91455,6.028583,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","FJELBERG FJORDBRUK  AS, NORDSJØ FJORDBRUK AS, RØVÆR FJORDBRUK AS",https://sikker.fiskeridir.no/aquareg/web/sites/35297,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/35297,"R-SS-0017, R-TV-0006, R-SD-0021, H-K-0034, R-SD-0005, R-R-0009, R-FD-0005, R-SD-0033, H-K-0062, R-SD-0003, R-TV-0001, R-TV-0003, R-H-0003, H-K-0051",KOMMERSIELL,Matfisk
10060,FJON,KLARERT,11/10/1999 22:00,PERMANENT,20000000,20000000,STK,LAND,Freshwater,10060 FJON,VESTLAND,4612,SVEIO,,59.51161,5.445748,"Settefisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",FJON BRUK AS,https://sikker.fiskeridir.no/aquareg/web/sites/10060,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/10060,H-SO-0003,KOMMERSIELL,Settefisk
12158,SKJERSNES,KLARERT,03/03/2014 23:00,PERMANENT,20,20,TN,LAND,Marine,12158 SKJERSNES,VESTLAND,4640,SOGNDAL,,61.213333,7.093883,"Settefisk laks, ørret, regnbueørret","Laks, Regnbueørret, Rognkjeks, Torsk, Ørret",FJORD FORSK SOGN AS,https://sikker.fiskeridir.no/aquareg/web/sites/12158,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/12158,"VL-SL-0001, SF-SD-0007, SF-SD-0008, SF-SD-0003",KOMMERSIELL,"Settefisk, Stamfisk"
12159,SKJERSNES I,KLARERT,03/01/2000 23:00,PERMANENT,4,4,DA,SJØ,Marine,12159 SKJERSNES I,VESTLAND,4640,SOGNDAL,,61.21023,7.092054,"Bløtdyr, krepsdyr, pigghuder","Blåskjell, Harpeskjell, Hummer, Kamskjell, Kongsnegl (Kongesnegl), Sjøkreps, Østers",FJORD FORSK SOGN AS,https://sikker.fiskeridir.no/aquareg/web/sites/12159,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/12159,SF-SD-0316,KOMMERSIELL,Akvakulturdyr til konsum
37637,TRØVIKA,KLARERT,05/07/2017 22:00,PERMANENT,1560,1560,TN,SJØ,Marine,37637 TRØVIKA,VESTLAND,4632,AUSTRHEIM,,60.797933,4.808867,Andre,Torsk,FJORDCOD FARMING AS,https://sikker.fiskeridir.no/aquareg/web/sites/37637,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/37637,"H-AM-0007, H-AM-0006",KOMMERSIELL,Matfisk
11335,HELLAREN,KLARERT,02/12/1996 23:00,PERMANENT,4000000,4000000,STK,LAND,Freshwater,11335 HELLAREN,TROMS,5512,TJELDSUND,,68.657833,17.209167,"Settefisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",FJORDSMOLT AS,https://sikker.fiskeridir.no/aquareg/web/sites/11335,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11335,T-SK-0003,KOMMERSIELL,Settefisk
10544,FLAKSTADVÅG,KLARERT,12/04/2000 22:00,PERMANENT,3600,3600,TN,SJØ,Marine,10544 FLAKSTADVÅG,TROMS,5530,SENJA,10,69.187117,17.015083,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",FLAKSTADVÅG LAKS AS,https://sikker.fiskeridir.no/aquareg/web/sites/10544,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/10544,"T-TK-0019, T-BG-0002, T-TK-0001, T-TK-0007, T-TN-0002",KOMMERSIELL,Matfisk
11357,SKARVBERGET,KLARERT,12/04/2000 22:00,PERMANENT,4500,4500,TN,SJØ,Marine,11357 SKARVBERGET,TROMS,5530,SENJA,10,69.146683,17.009933,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",FLAKSTADVÅG LAKS AS,https://sikker.fiskeridir.no/aquareg/web/sites/11357,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11357,"T-BG-0003, T-TK-0019, T-BG-0002, T-TK-0001, T-TK-0007, T-TN-0002",KOMMERSIELL,Matfisk
11364,ÅRBERG,KLARERT,12/04/2000 22:00,PERMANENT,4500,4500,TN,SJØ,Marine,11364 ÅRBERG,TROMS,5530,SENJA,10,69.1959,16.91595,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",FLAKSTADVÅG LAKS AS,https://sikker.fiskeridir.no/aquareg/web/sites/11364,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11364,"T-BG-0003, T-TK-0019, T-BG-0002, T-TK-0001, T-TK-0007, T-TN-0002",KOMMERSIELL,Matfisk
11365,GJERVIKA,KLARERT,12/04/2000 22:00,PERMANENT,4500,4500,TN,SJØ,Marine,11365 GJERVIKA,TROMS,5530,SENJA,10,69.0505,16.883733,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",FLAKSTADVÅG LAKS AS,https://sikker.fiskeridir.no/aquareg/web/sites/11365,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11365,"T-TK-0001, T-TK-0007, T-TK-0019, T-TN-0002",KOMMERSIELL,Matfisk
22515,FLAKSTADVÅG HAVN,KLARERT,30/06/2004 22:00,PERMANENT,150,150,TN,SJØ,Marine,22515 FLAKSTADVÅG HAVN,TROMS,5530,SENJA,,69.191866,17.038389,Slaktemerd,"Laks, Regnbueørret, Ørret",FLAKSTADVÅG LAKS AS,https://sikker.fiskeridir.no/aquareg/web/sites/22515,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/22515,T-TK-0016,SLAKTEMERD,Matfisk
26935,FROVÅGNESET,KLARERT,31/08/2006 22:00,PERMANENT,2700,2700,TN,SJØ,Marine,26935 FROVÅGNESET,TROMS,5530,SENJA,10,69.06865,17.061447,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",FLAKSTADVÅG LAKS AS,https://sikker.fiskeridir.no/aquareg/web/sites/26935,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/26935,"T-BG-0003, T-TK-0019, T-BG-0002, T-TK-0001, T-TK-0007, T-TN-0002",KOMMERSIELL,Matfisk
36937,HALLVARDSØYA,KLARERT,08/02/2017 23:00,PERMANENT,4500,4500,TN,SJØ,Marine,36937 HALLVARDSØYA,TROMS,5530,SENJA,10,69.151367,16.906533,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",FLAKSTADVÅG LAKS AS,https://sikker.fiskeridir.no/aquareg/web/sites/36937,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/36937,"T-BG-0003, T-TK-0019, T-BG-0002, T-TK-0001, T-TK-0007, T-TN-0002",KOMMERSIELL,Matfisk
45233,LEIKVIKA,KLARERT,04/11/2024 23:00,PERMANENT,4500,4500,TN,SJØ,Marine,45233 LEIKVIKA,TROMS,5530,SENJA,10,69.214667,16.899767,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",FLAKSTADVÅG LAKS AS,https://sikker.fiskeridir.no/aquareg/web/sites/45233,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/45233,"T-BG-0003, T-BG-0002, T-TK-0001, T-TK-0007, T-TN-0002",KOMMERSIELL,Matfisk
32777,HUNDBERGAN,KLARERT,02/05/2012 22:00,PERMANENT,3599,3599,TN,SJØ,Marine,32777 HUNDBERGAN,TROMS,5530,SENJA,10,69.5569,17.610233,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","FLAKSTADVÅG LAKS AS, MOWI SEAWATER NORWAY AS",https://sikker.fiskeridir.no/aquareg/web/sites/32777,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/32777,"T-BG-0003, T-TK-0019, T-D-0014, T-TK-0001, T-TK-0007",KOMMERSIELL,Matfisk
12623,LAUVSNES,KLARERT,03/08/1992 22:00,PERMANENT,7500000,7500000,STK,LAND,Freshwater,12623 LAUVSNES,TRØNDELAG,5049,FLATANGER,,64.500022,10.91194,"Settefisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",FLATANGER SETTEFISK AS,https://sikker.fiskeridir.no/aquareg/web/sites/12623,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/12623,NT-F-0004,KOMMERSIELL,Settefisk
34377,OKSØY,KLARERT,30/06/2014 22:00,MIDLERTIDIG,350,350,DA,SJØ,Marine,34377 OKSØY,AGDER,4204,KRISTIANSAND,,58.06565,8.045567,"Bløtdyr, krepsdyr, pigghuder",Hummer,FLEKKERØY HUMMER SA,https://sikker.fiskeridir.no/aquareg/web/sites/34377,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/34377,VA-K-0801,KOMMERSIELL,Havbeite
45094,HATTESTEINEN,KLARERT,24/08/2021 22:00,PERMANENT,100,100,STK,LAND,Marine,45094 HATTESTEINEN,AGDER,4204,KRISTIANSAND,,58.085117,7.9931,"Bløtdyr, krepsdyr, pigghuder",Hummer,FLEKKERØY HUMMER SA,https://sikker.fiskeridir.no/aquareg/web/sites/45094,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/45094,AG-K-0002,KOMMERSIELL,Akvakulturdyr i tidlige livsstadier
13711,DYVIKA,KLARERT,24/08/2011 22:00,PERMANENT,1560,1560,TN,SJØ,Marine,13711 DYVIKA,VESTLAND,4645,ASKVOLL,4,61.479283,5.375283,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",FLOKENES FISKEFARM AS,https://sikker.fiskeridir.no/aquareg/web/sites/13711,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/13711,"SF-A-0009, SF-A-0029",KOMMERSIELL,Matfisk
11786,HØYVIKA,KLARERT,21/08/2012 22:00,PERMANENT,3120,3120,TN,SJØ,Marine,11786 HØYVIKA,VESTLAND,4645,ASKVOLL,4,61.37475,4.965133,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","FLOKENES FISKEFARM AS, SANDNES FISKEOPPDRETT AS",https://sikker.fiskeridir.no/aquareg/web/sites/11786,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11786,"SF-A-0029, SF-A-0009, SF-FL-0014, SF-FL-0008, SF-FL-0016",KOMMERSIELL,Matfisk
12192,SKORVA,KLARERT,19/10/2011 22:00,PERMANENT,1560,1560,TN,SJØ,Marine,12192 SKORVA,VESTLAND,4645,ASKVOLL,4,61.467117,5.3136,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","FLOKENES FISKEFARM AS, SANDNES FISKEOPPDRETT AS",https://sikker.fiskeridir.no/aquareg/web/sites/12192,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/12192,"SF-A-0029, SF-A-0009, SF-FL-0014, SF-FL-0008, SF-FL-0016",KOMMERSIELL,Matfisk
13568,STOREVIK,KLARERT,21/03/2001 23:00,PERMANENT,3120,3120,TN,SJØ,Marine,13568 STOREVIK,VESTLAND,4645,ASKVOLL,4,61.476267,5.285,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","FLOKENES FISKEFARM AS, SANDNES FISKEOPPDRETT AS",https://sikker.fiskeridir.no/aquareg/web/sites/13568,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/13568,"SF-A-0029, SF-A-0009, SF-FL-0014, SF-FL-0008, SF-FL-0016",KOMMERSIELL,Matfisk
11814,FUREVIKA,KLARERT,17/01/2011 23:00,PERMANENT,2340,2340,TN,SJØ,Marine,11814 FUREVIKA,VESTLAND,4646,FJALER,4,61.305667,5.071783,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","FLOKENES FISKEFARM AS, SANDNES FISKEOPPDRETT AS, TROLAND LAKSEOPPDRETT AS",https://sikker.fiskeridir.no/aquareg/web/sites/11814,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11814,"SF-A-0029, H-AV-0093, SF-A-0009, SF-FL-0014, SF-FL-0008, SF-FL-0016",KOMMERSIELL,Matfisk
10319,ÅLVORA,KLARERT,08/04/2001 22:00,PERMANENT,3120,3120,TN,SJØ,Marine,10319 ÅLVORA,VESTLAND,4602,KINN,4,61.585767,5.136833,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","FLOKENES FISKEFARM AS, STEINVIK FISKEFARM AS",https://sikker.fiskeridir.no/aquareg/web/sites/10319,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/10319,"SF-A-0029, SF-A-0011, SF-A-0009, H-R-0015, SF-A-0028, SF-A-0010",KOMMERSIELL,Matfisk
40317,SKJELEVIKA1,KLARERT,23/01/2020 23:00,PERMANENT,0,0,STK,LAND,Marine,40317 SKJELEVIKA1,VESTLAND,4625,AUSTEVOLL,,60.114517,5.163217,Andre,Berggylt,FLYT SEAFOOD AS,https://sikker.fiskeridir.no/aquareg/web/sites/40317,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/40317,VL-AV-0001,KOMMERSIELL,Settefisk
35717,ÅNDERBAKK ALGE,KLARERT,10/12/2015 23:00,MIDLERTIDIG,150,150,DA,SJØ,Marine,35717 ÅNDERBAKK ALGE,NORDLAND,1848,STEIGEN,,67.76295,15.678017,Alger,"Butare, Draugtare, Fingertare, Havsalat, Stortare, Sukkertare (oppdrett), Søl",FOLLA ALGER AS,https://sikker.fiskeridir.no/aquareg/web/sites/35717,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/35717,"N-SG-0904, N-SG-0901, N-SG-0906, N-SG-0907, N-SG-0905, N-SG-0902, N-SG-0903",KOMMERSIELL,Alger til konsum
36119,VINKFJORDEN ALGE,KLARERT,16/06/2016 22:00,MIDLERTIDIG,150,150,DA,SJØ,Marine,36119 VINKFJORDEN ALGE,NORDLAND,1848,STEIGEN,,67.717583,15.407033,Alger,"Butare, Fingertare, Havsalat, Stortare, Sukkertare (oppdrett), Søl",FOLLA ALGER AS,https://sikker.fiskeridir.no/aquareg/web/sites/36119,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/36119,"N-SG-0913, N-SG-0912, N-SG-0911, N-SG-0909, N-SG-0908, N-SG-0910",KOMMERSIELL,Alger til konsum
10247,HOMMELVIKA,KLARERT,15/09/1999 22:00,PERMANENT,300,300,TN,SJØ,Marine,10247 HOMMELVIKA,TRØNDELAG,5058,ÅFJORD,,63.898267,10.004283,"Bløtdyr, krepsdyr, pigghuder",Blåskjell,FOSEN SKJELL AS,https://sikker.fiskeridir.no/aquareg/web/sites/10247,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/10247,ST-AA-0337,KOMMERSIELL,Akvakulturdyr til konsum
13084,KJØREM,KLARERT,08/07/1998 22:00,PERMANENT,150,150,TN,SJØ,Marine,13084 KJØREM,TRØNDELAG,5058,ÅFJORD,,63.892383,9.98315,"Bløtdyr, krepsdyr, pigghuder",Blåskjell,FOSEN SKJELL AS,https://sikker.fiskeridir.no/aquareg/web/sites/13084,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/13084,ST-AA-0326,KOMMERSIELL,Akvakulturdyr til konsum
38917,FOSSING,KLARERT,07/11/2018 23:00,PERMANENT,636,636,TN,LAND,Freshwater,38917 FOSSING,TELEMARK,4014,KRAGERØ,,58.93805,9.463033,"Settefisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",FOSSING STORSMOLT AS,https://sikker.fiskeridir.no/aquareg/web/sites/38917,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/38917,TK-K-0011,KOMMERSIELL,Settefisk
32417,HJARTHOLMOSEN,KLARERT,29/11/2011 23:00,PERMANENT,2500,2500,TN,SJØ,Marine,32417 HJARTHOLMOSEN,VESTLAND,4625,AUSTEVOLL,3,60.004583,5.2287,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","FREMSKRIDT LAKS AS, KOBBEVIK OG FURUHOLMEN OPPDRETT AS, LANGØYLAKS AS",https://sikker.fiskeridir.no/aquareg/web/sites/32417,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/32417,"H-B-0007, H-AV-0018, H-AV-0022, H-AV-0023, H-B-0044, H-AV-0029, H-FJ-0014, H-FJ-0020",KOMMERSIELL,Matfisk
10292,LYKLINGHOLMEN N,KLARERT,17/04/2000 22:00,PERMANENT,3120,3120,TN,SJØ,Marine,10292 LYKLINGHOLMEN N,VESTLAND,4613,BØMLO,3,59.713833,5.155467,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","FREMSKRIDT LAKS AS, KOBBEVIK OG FURUHOLMEN OPPDRETT AS, SEASHORE SJØ AS",https://sikker.fiskeridir.no/aquareg/web/sites/10292,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/10292,"H-B-0007, H-AV-0022, H-B-0002, H-B-0044, H-B-0012",KOMMERSIELL,Matfisk
15196,AGA Ø,KLARERT,10/04/2002 22:00,PERMANENT,2340,2340,TN,SJØ,Marine,15196 AGA Ø,VESTLAND,4613,BØMLO,3,59.845917,5.26075,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","FREMSKRIDT LAKS AS, KOBBEVIK OG FURUHOLMEN OPPDRETT AS, SEASHORE SJØ AS",https://sikker.fiskeridir.no/aquareg/web/sites/15196,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/15196,"H-B-0007, H-AV-0022, H-B-0002, H-B-0044, H-B-0012",KOMMERSIELL,Matfisk
11511,HATTASTEINEN,KLARERT,04/04/2001 22:00,PERMANENT,3120,3120,TN,SJØ,Marine,11511 HATTASTEINEN,VESTLAND,4613,BØMLO,3,59.627967,5.252483,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","FREMSKRIDT LAKS AS, SEASHORE SJØ AS",https://sikker.fiskeridir.no/aquareg/web/sites/11511,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11511,"H-B-0007, H-B-0036, H-B-0005, H-B-0002, H-B-0044, H-B-0022, H-B-0012",KOMMERSIELL,Matfisk
11530,GISSØYSUNDET S,KLARERT,03/04/2001 22:00,PERMANENT,3120,3120,TN,SJØ,Marine,11530 GISSØYSUNDET S,VESTLAND,4613,BØMLO,3,59.623583,5.160067,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","FREMSKRIDT LAKS AS, SEASHORE SJØ AS, VESTLAND FYLKESKOMMUNE",https://sikker.fiskeridir.no/aquareg/web/sites/11530,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11530,"H-B-0007, VL-B-0008, H-B-0036, H-B-0005, H-B-0002, H-B-0044, H-B-0022, H-B-0012","KOMMERSIELL, UNDERVISNING",Matfisk
15316,UNKERVATN,KLARERT,21/04/2002 22:00,PERMANENT,450,450,M3,LAND,Freshwater,15316 UNKERVATN,NORDLAND,1826,HATTFJELLDAL,,65.534651,14.162537,Andre,Røye,FRIKULT AS,https://sikker.fiskeridir.no/aquareg/web/sites/15316,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/15316,N-HD-0005,KOMMERSIELL,Matfisk
13819,KLYBBATÅRNET SSØ,KLARERT,23/10/1997 22:00,PERMANENT,400000,400000,STK,LAND,Freshwater,13819 KLYBBATÅRNET SSØ,ROGALAND,1160,VINDAFJORD,,59.492312,5.633357,"Settefisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",FRØFISK AS,https://sikker.fiskeridir.no/aquareg/web/sites/13819,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/13819,R-V-0005,KOMMERSIELL,Settefisk
45236,LANGTAREN,KLARERT,01/12/2024 23:00,MIDLERTIDIG,4680,4680,TN,SJØ,Marine,45236 LANGTAREN,TRØNDELAG,5014,FRØYA,6,63.75285,8.9278,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","FRØY HAVBRUK AS, MÅSØVAL LISENS AS",https://sikker.fiskeridir.no/aquareg/web/sites/45236,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/45236,"TR-F-0035, TR-F-0032, TR-F-0031, TR-F-0034, ST-HE-0006, ST-HE-0014, TR-F-0011, TR-F-0010, TR-F-0033",KOMMERSIELL,Matfisk
45167,HEGGESET,KLARERT,12/03/2023 23:00,PERMANENT,2340,2340,TN,SJØ,Marine,45167 HEGGESET,MØRE OG ROMSDAL,1554,AVERØY,6,62.973417,7.645567,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret","FRØY HAVBRUK AS, MÅSØVAL LISENS AS, MØRE OG ROMSDAL FYLKESKOMMUNE",https://sikker.fiskeridir.no/aquareg/web/sites/45167,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/45167,"TR-F-0035, TR-F-0032, TR-F-0031, TR-F-0034, ST-HE-0006, ST-F-0014, M-AV-0028, ST-HE-0014, ST-F-0062, TR-F-0033","KOMMERSIELL, UNDERVISNING",Matfisk
45186,FRYA,KLARERT,28/06/2023 22:00,PERMANENT,0,0,STK,LAND,Freshwater,45186 FRYA,INNLANDET,3439,RINGEBU,,61.545967,10.073733,"Settefisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",FRYA OPPDRETT AS,https://sikker.fiskeridir.no/aquareg/web/sites/45186,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/45186,I-R-0001,KOMMERSIELL,Settefisk
45187,FRYA II,KLARERT,28/06/2023 22:00,PERMANENT,6000,6000,TN,LAND,Freshwater,45187 FRYA II,INNLANDET,3439,RINGEBU,,61.546283,10.070467,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",FRYA OPPDRETT AS,https://sikker.fiskeridir.no/aquareg/web/sites/45187,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/45187,I-R-0002,KOMMERSIELL,Matfisk
